Name,Product,Image,Product link
Apple IPhone 6 4.7 Inch 1GB + 16GB 8MP + 1.2MP Finger Sensor 4G LTE Smartphone (Gift),53790,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/759534/1.jpg?3805,/apple-iphone-6-4.7-inch-1gb-16gb-8mp-1.2mp-finger-sensor-4g-lte-smartphone-gift-43595738.html
"Apple IPhone 8P 5.5-Inch Fingerprint Sensor HD (3GB,256GB ROM) IOS 11, 12MP + 7MP 4G Smartphone -Gold",320000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/142872/1.jpg?9982,/iphone-8p-5.5-inch-fingerprint-sensor-hd-3gb256gb-rom-ios-11-12mp-7mp-4g-smartphone-gold-apple-mpg798130.html
Apple IPhone 5C 8GB Blue 4G LTE  4-inch Screen (Gift：accessories) Smart Phone,25100,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/984193/1.jpg?2969,/apple-iphone-5c-8gb-blue-4g-lte-4-inch-screen-giftaccessories-smart-phone-39148900.html
Apple IPhone 5S-16G+1G - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Black,41990,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/505342/1.jpg?3561,/apple-iphone-5s-16g1g-4.0-inch-screen-8mp-pixel-refurbished-4g-lte-gift-smart-phone-black-24350553.html
"Apple IPhone 6 4.7-Inch  Fingerprint Sensor HD (1GB, 16GB ROM) IOS 1.2 8MP+7MP Smartphone–Gold",44800,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/087342/1.jpg?7512,/iphone-6-4.7-inch-fingerprint-sensor-hd-1gb-16gb-rom-ios-1.2-8mp7mp-smartphonegold-apple-mpg884427.html
Apple IPhone 5S-32G+1G - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Gold,48690,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/205572/1.jpg?1457,/apple-iphone-5s-32g1g-4.0-inch-screen-8mp-pixel-refurbished-4g-lte-gift-smart-phone-gold-27550225.html
Apple IPhone 5S-16G+1G - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Black,27700,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/072262/1.jpg?1376,/apple-iphone-5s-16g1g-4.0-inch-screen-8mp-pixel-refurbished-4g-lte-gift-smart-phone-black-26227036.html
Apple IPhone 5S-32G+1G - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Silver,48690,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/845342/1.jpg?8517,/apple-iphone-5s-32g1g-4.0-inch-screen-8mp-pixel-refurbished-4g-lte-gift-smart-phone-silver-24354889.html
"Apple IPhone 6 4.7-Inch  Fingerprint Sensor HD (1GB, 16GB ROM) IOS 1.2 8MP+7MP Smartphone–Black",44800,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/380442/1.jpg?3759,/iphone-6-4.7-inch-fingerprint-sensor-hd-1gb-16gb-rom-ios-1.2-8mp7mp-smartphoneblack-apple-mpg1067944.html
Apple IPhone 6 Mobile Phone 16GB 4.7 Inch IOS 8.0 Apple A8+M8 Dual Core Up To 1.4GHz Smartphone(Silver),76020,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/569443/1.jpg?5843,/apple-iphone-6-mobile-phone-16gb-4.7-inch-ios-8.0-apple-a8m8-dual-core-up-to-1.4ghz-smartphonesilver-34496593.html
Apple IPhone 4s Phone 3.5'' 16GB 8MP IOS Smart Phone Facebook,15300,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/446514/1.jpg?3186,/apple-iphone-4s-phone-3.5-16gb-8mp-ios-smart-phone-facebook-41564477.html
Apple IPhone 5C-16G ROM+1G RAM - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Blue,56000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/072262/1.jpg?1376,/apple-iphone-5c-16g-rom1g-ram-4.0-inch-screen-8mp-pixel-refurbished-4g-lte-gift-smart-phone-blue-26227045.html
"Apple IPhone 8P 5.5-Inch Fingerprint Sensor HD (3GB,256GB ROM) IOS 11, 12MP + 7MP 4G Smartphone -Red",320000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/536652/1.jpg?5159,/apple-iphone-8p-5.5-inch-fingerprint-sensor-hd-3gb256gb-rom-ios-11-12mp-7mp-4g-smartphone-red-25663508.html
Apple IPhone 5C-16G ROM+1G RAM - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-white,56000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/152262/1.jpg?9430,/apple-iphone-5c-16g-rom1g-ram-4.0-inch-screen-8mp-pixel-refurbished-4g-lte-gift-smart-phone-white-26225165.html
"Apple IPhone 6 4.7-Inch  Fingerprint Sensor HD (1GB, 64GB ROM) IOS 1.2 8MP+7MP Smartphone–Gold",79000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/005572/1.jpg?1608,/iphone-6-4.7-inch-fingerprint-sensor-hd-1gb-64gb-rom-ios-1.2-8mp7mp-smartphonegold-apple-mpg849062.html
Apple IPhone 5 4.0Inch 16GB ROM+1GB RAM 8MP+1.2MP 95% New,19400,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/546514/1.jpg?7249,/apple-iphone-5-4.0inch-16gb-rom1gb-ram-8mp1.2mp-95-new-41564500.html
Apple Apple Iphone 5 32gb +1GB RAM 8MP+1.2MPSmart Phone Mobile Phone 4-inch Screen(Gift：accessories),44152,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/224354/1.jpg?8431,/apple-apple-iphone-5-32gb-1gb-ram-8mp1.2mpsmart-phone-mobile-phone-4-inch-screengiftaccessories-45342217.html
Apple Apple IPhone 6 4.7 Inch 1GB + 16GB 8MP + 1.2MP Finger Sensor 4G LTE Smartphone (Gift),53790,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/659534/1.jpg?3806,/apple-apple-iphone-6-4.7-inch-1gb-16gb-8mp-1.2mp-finger-sensor-4g-lte-smartphone-gift-43595649.html
"Apple IPhone 6 1GB+16GB 4.7"" Fingerprint 8MP+1.2MP Camera(Refurbished)-Space Gray",57646,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/843244/1.jpg?3188,/apple-iphone-6-1gb16gb-4.7-fingerprint-8mp1.2mp-camerarefurbished-space-gray-44234899.html
Apple IPhone 5S-16G+1G - 4.0 Inch Screen-8MP Pixel(Refurbished)4G LTE ( Gift ) Smart Phone-Pink,27700,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/072262/1.jpg?1376,/apple-iphone-5s-16g1g-4.0-inch-screen-8mp-pixelrefurbished4g-lte-gift-smart-phone-pink-26227037.html
Apple Apple Brand IPhone 6 Plus 64GB 5.5 Inch IOS 8.0 Apple A8+M8 Dual Core Up To 1.4GHz Smartphone(Grey),94000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/879443/1.jpg?1225,/apple-apple-brand-iphone-6-plus-64gb-5.5-inch-ios-8.0-apple-a8m8-dual-core-up-to-1.4ghz-smartphonegrey-34497896.html
Apple IPhone 5s 4.0-Inch 32GB ROM+1GB RAM (Refurbished) 8MP+1.2MP-Gold,38900,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/216143/1.jpg?3719,/apple-iphone-5s-4.0-inch-32gb-rom1gb-ram-refurbished-8mp1.2mp-gold-34161238.html
"Apple IPhone 6 1GB+16GB 4.7"" Fingerprint 8MP+1.2MP Camera(Refurbished)-Silver",57646,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/843244/1.jpg?3249,/apple-iphone-6-1gb16gb-4.7-fingerprint-8mp1.2mp-camerarefurbished-silver-44234898.html
Apple Apple IPhone 6 Mobile Phone - 64GB - 4.7 Inch 8.0MP - Apple Smartphone - Grey,84570,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/769443/1.jpg?7355,/apple-apple-iphone-6-mobile-phone-64gb-4.7-inch-8.0mp-apple-smartphone-grey-34496781.html
"Apple IPhone 6Plus 5.5-Inch Fingerprint Sensor HD (1GB, 64GB ROM) IOS 1.2 8MP+7MP Smartphone–Silver",79990,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/827472/1.jpg?4358,/iphone-6plus-5.5-inch-fingerprint-sensor-hd-1gb-64gb-rom-ios-1.2-8mp7mp-smartphonesilver-apple-mpg891190.html
"Apple IPhone 6Plus 5.5-Inch  Fingerprint Sensor HD (1GB, 128GB ROM) IOS 1.2 8MP+7MP Smartphone–Gold",135990,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/827472/1.jpg?4103,/iphone-6plus-5.5-inch-fingerprint-sensor-hd-1gb-128gb-rom-ios-1.2-8mp7mp-smartphonegold-apple-mpg655829.html
Apple IPhone 4s 3.5Inch 16GB ROM+512MB RAM-8MP Ios Phone,15300,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/446514/1.jpg?2290,/apple-iphone-4s-3.5inch-16gb-rom512mb-ram-8mp-ios-phone-41564463.html
Apple IPhone 5 4.0Inch 16GB ROM+1GB RAM 8MP+1.2MP 95% New,19400,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/546514/1.jpg?3184,/apple-iphone-5-4.0inch-16gb-rom1gb-ram-8mp1.2mp-95-new-41564501.html
Apple IPhone 5C-32G ROM+1G RAM - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Blue,65940,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/555362/1.jpg?4859,/apple-iphone-5c-32g-rom1g-ram-4.0-inch-screen-8mp-pixel-refurbished-4g-lte-gift-smart-phone-blue-26355513.html
Apple IPhone 5S - IOS 12 - 4.0 Inch Screen - 32G+1G - 8MP  Refurbished Smart Phones,29500,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/557502/1.jpg?5029,/iphone-5s-ios-12-4.0-inch-screen-32g1g-8mp-refurbished-smart-phones-apple-mpg886047.html
Apple IPhone 5S-32G+1G - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Silver,48690,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/205572/1.jpg?1457,/iphone-5s-32g1g-4.0-inch-screen-8mp-pixel-refurbished-4g-lte-gift-smart-phone-silver-apple-mpg966630.html
Apple IPhone 5C-32G ROM+1G RAM - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-pink,65920,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/053572/1.jpg?9890,/iphone-5c-32g-rom1g-ram-4.0-inch-screen-8mp-pixel-refurbished-4g-lte-gift-smart-phone-pink-apple-mpg843461.html
Apple IPhone 4s Phone 3.5'' 16GB 8MP Smart Phone IOS 95% New,15300,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/446514/1.jpg?7249,/apple-iphone-4s-phone-3.5-16gb-8mp-smart-phone-ios-95-new-41564496.html
Apple Apple Brand IPhone 6 Plus 128GB 5.5 Inch IOS 8.0 Apple A8+M8 Dual Core Up To 1.4GHz Smartphone(Silver),99500,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/889443/1.jpg?4740,/apple-apple-brand-iphone-6-plus-128gb-5.5-inch-ios-8.0-apple-a8m8-dual-core-up-to-1.4ghz-smartphonesilver-34498862.html
"Apple IPhone 8P 5.5-Inch Fingerprint Sensor HD (3GB,256GB ROM) IOS 11, 12MP + 7MP 4G Smartphone -Gold",320000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/236652/1.jpg?4762,/apple-iphone-8p-5.5-inch-fingerprint-sensor-hd-3gb256gb-rom-ios-11-12mp-7mp-4g-smartphone-gold-25663277.html
Apple IPhone 5C 8GB Blue 4G   4-inch Screen (Gift：accessories) Smart Phone(Refurbished）,24500,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/031214/1.jpg?1606,/apple-iphone-5c-8gb-blue-4g-4-inch-screen-giftaccessories-smart-phonerefurbished-41213007.html
Apple IPhone 5S-32G+1G - 4.0 Inch Screen-8MP Pixel(Refurbished)4G LTE ( Gift ) Smart Phone-Pink,48690,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/718942/1.jpg?3493,/apple-iphone-5s-32g1g-4.0-inch-screen-8mp-pixelrefurbished4g-lte-gift-smart-phone-pink-24981722.html
"Apple IPhone 6 4.7-Inch  Fingerprint Sensor HD (1GB, 128GB ROM) IOS 1.2 8MP+7MP Smartphone–Silver",123900,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/005572/1.jpg?1608,/iphone-6-4.7-inch-fingerprint-sensor-hd-1gb-128gb-rom-ios-1.2-8mp7mp-smartphonesilver-apple-mpg866023.html
Apple IPhone 5S-16G+1G - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Silver,36000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/205342/1.jpg?2224,/apple-iphone-5s-16g1g-4.0-inch-screen-8mp-pixel-refurbished-4g-lte-gift-smart-phone-silver-24350212.html
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
